Feature,Coefficient,Std Error,T-Statistic,P-Value,Significant,Conf Int Low,Conf Int High,VIF
BenchmarkMarshalDeltaConstArray-2_BenchmarkUnionNoOverlap/items_10000000-2,-5.4989142418098316e-05,8.013801005426738e-05,-0.6861805325695147,0.494363247706718,False,-0.00021419728673557385,0.00010421900189937723,1000.0
BenchmarkDedupAggr/samplesPerPush_10000-2_BenchmarkIfExpression/equal___name__:_middle-2,5.496794356207546e-05,0.00012847887873296854,0.42783642030626096,0.6697922376326686,False,-0.0002002777738348799,0.0003102136609590308,1000.0
BenchmarkIntersectPartialOverlap/items_10000-2_BenchmarkMapHasHit/items_10000000-2,5.495855168226087e-05,0.00024346382665495165,0.22573600537442756,0.8219185799667574,False,-0.00042872483431544687,0.0005386419376799686,1000.0
BenchmarkFederate-2_BenchmarkLogRowsMustAdd-2,-5.490965545266763e-05,0.00011117026003964828,-0.49392396341507516,0.622563194578634,False,-0.00027576878075685426,0.00016594946985151903,1000.0
BenchmarkBlockStreamReaderBlocksBestCase-2_BenchmarkMergeBlockStreamsFourSourcesBestCase-2,-5.488290148065378e-05,6.104785429232522e-05,-0.8990144226502899,0.3710439936373814,False,-0.00017616511936780952,6.639931640650196e-05,1000.0
BenchmarkAddMulti/items_1000-2_BenchmarkFilterHasHit/maxItems=1000-2,-5.487324906317243e-05,7.0911029920923e-05,-0.7738323519537761,0.44105788987688155,False,-0.00019575038686215328,8.60038887358084e-05,1000.0
BenchmarkBitmapForEachSetBit/one-set-bit-clear-2_BenchmarkLogRowsMustAdd-2,-5.484313374520705e-05,0.00011188734682982913,-0.49016385944532814,0.6252107660142632,False,-0.000277126877118921,0.0001674406096285069,1000.0
BenchmarkLogRowsMustAdd-2_BenchmarkMapAddWithAllocs/items_1000000-2,5.4836288739485705e-05,0.00018436370534627054,0.2974353799002499,0.7668195947346954,False,-0.000311434390901761,0.00042110696838073246,1000.0
BenchmarkSetAddRandomLastBits/lastBits_20-2_bench-fast-queue-throughput-serial-1000000,-5.4804832427199436e-05,0.00014574150101607887,-0.3760413612122268,0.707771106628873,False,-0.0003443457620197956,0.00023473609716539675,1000.0
BenchmarkAppendDecimalToFloat/Integers-2_BenchmarkMapAddReuse/items_1000000-2,-5.478723994475459e-05,0.00023626773276698125,-0.23188625591454942,0.8171527971438902,False,-0.0005241743294227176,0.0004145998495332084,1000.0
BenchmarkMapHasMiss/items_100000-2_BenchmarkUnmarshalGaugeArray-2,-5.472587601961709e-05,0.0003309833302432333,-0.16534329985561538,0.8690446118771991,False,-0.000712282031611196,0.0006028302795719618,1000.0
BenchmarkBlock_MustInitFromRows/rowsPerBlock_1-2_BenchmarkParseStream-2,-5.4719697859898384e-05,8.12930074573657e-05,-0.673116908469603,0.5025977141370204,False,-0.0002162224461126883,0.00010678305039289156,1000.0
BenchmarkFilterHasMiss/maxItems=100000-2_BenchmarkQueueThroughputConcurrent/block-size-10000-2,5.466358742371072e-05,0.0003057106961873117,0.17880822655357093,0.8584901918266232,False,-0.0005526840695124457,0.0006620112443598672,1000.0
BenchmarkMapHasMiss/items_100000-2_BenchmarkQueueThroughputSerial/block-size-100-2,-5.463560209754846e-05,0.00011298294510216871,-0.48357388850275007,0.6298627717965659,False,-0.0002790959426657585,0.00016982473847066153,1000.0
BenchmarkLabelsCompressorCompress-2_BenchmarkQueueThroughputSerial/block-size-100-2,-5.455403399103372e-05,0.0002276587225580995,-0.2396307656391742,0.811161418384859,False,-0.0005068378220663525,0.00039772975408428507,1000.0
BenchmarkDedupAggr/samplesPerPush_1-2_created,-5.453142089872621e-05,6.885943515216811e-05,-0.7919237324299956,0.4304874888988274,False,-0.00019133270760278065,8.226986580532822e-05,1000.0
BenchmarkDeduplicatorPush-2_BenchmarkMapAddWithAllocs/items_1000000-2,-5.449717346507694e-05,0.00016822585485200565,-0.32395242403743507,0.7467256903294109,False,-0.00038870719638768396,0.00027971284945753003,1000.0
BenchmarkFederate-2_created,-5.436414878635267e-05,5.68602558825874e-05,-0.9561010224542601,0.3415823705593001,False,-0.0001673269715261907,5.859867395348535e-05,1000.0
BenchmarkFilterAdd/maxItems=1000-2_BenchmarkMarshalGaugeArray-2,5.4338057963563915e-05,6.622840871258738e-05,0.820464495823473,0.41411915817184775,False,-7.723623549705701e-05,0.00018591235142418483,1000.0
BenchmarkFederate-2_BenchmarkMapAddNoAllocs/items_1000000-2,5.4334115745615646e-05,0.00016776793962704683,0.3238647137611752,0.7467918757122078,False,-0.000278966178657765,0.0003876344101489963,1000.0
BenchmarkAppendDecimalToFloat/Integers-2_bench-fast-queue-throughput-concurrent-100000,-5.428685002764483e-05,0.00013710665026290652,-0.39594614793336436,0.693081855273654,False,-0.00032667314146613675,0.00021809944141084706,1000.0
BenchmarkGraphiteMatchTemplateMatch/match-long-2_BenchmarkMarshalVarUint64s/up-to-(1<<28)-1-2,-5.420385222162882e-05,0.00014561126857178658,-0.37225039485804795,0.710581532668217,False,-0.0003434860523327759,0.00023507834788951825,1000.0
BenchmarkGraphiteMatchTemplateMatch/match-long-2_BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-10-2,5.418708696231722e-05,0.00017378677026283777,0.3118021405217661,0.7559120723477271,False,-0.0002910706650299972,0.0003994448389546316,1000.0
BenchmarkMapHasHit/items_1000000-2_BenchmarkSetAddRandomLastBits/lastBits_32-2,5.4163714942265264e-05,0.00018264398875780978,0.296553504501523,0.7674906896821362,False,-0.0003086904475354606,0.0004170178774199911,1000.0
BenchmarkBlockStreamReaderBlocksBestCase-2_BenchmarkFilterAdd/maxItems=1000-2,-5.402455997602999e-05,8.107939054017355e-05,-0.6663167990793133,0.5069130692306887,False,-0.0002151029209379707,0.0001070538009859107,1000.0
BenchmarkGraphiteMatchTemplateMatch/match-long-2_BenchmarkIntersectFullOverlap/items_100000-2,5.4011101281298576e-05,0.0001548758333414985,0.3487380833793807,0.7281004682139198,False,-0.00025367677378853616,0.00036169897635113333,1000.0
BenchmarkAppendLowercase/ascii-some-uppercase-2_BenchmarkBlockStreamWriterBlocksBestCase-2,5.398313322601331e-05,0.00015952814936955382,0.3383925247008229,0.7358555555896253,False,-0.0002629473796520671,0.0003709136461040937,1000.0
BenchmarkMapAddReuse/items_1000000-2_BenchmarkPodGetTargetLabels-2,-5.394418408361776e-05,0.00010915620531426952,-0.49419255578103055,0.6223742620479439,False,-0.0002708020381413103,0.0001629136699740748,1000.0
BenchmarkBlock_MustInitFromRows/rowsPerBlock_1-2_BenchmarkIntersectFullOverlap/items_10000-2,5.392742806863551e-05,0.0001884238250560854,0.2862028092922098,0.7753805501021068,False,-0.00032040938803231,0.000428264244169581,1000.0
BenchmarkIntersectFullOverlap/items_10000-2_BenchmarkUnmarshalInt64NearestDelta2-2,-5.3909224776416286e-05,0.0001054718110982055,-0.5111244816515103,0.6105155185855351,False,-0.00026344738664713823,0.00015562893709430563,1000.0
BenchmarkLabelsCompressorCompress-2_bench-fast-queue-throughput-serial-100000,-5.3884577063387595e-05,0.00013288777433285843,-0.4054893486922059,0.6860801791711926,False,-0.00031788933510126506,0.00021012018097448984,1000.0
BenchmarkGetStaleSeries-2_BenchmarkMarshalConstArray-2,-5.3870974950513006e-05,0.00017296192097489995,-0.31146147456543744,0.7561701506595413,False,-0.00039749001986256376,0.0002897480699615377,1000.0
BenchmarkLogRowsMustAdd-2_BenchmarkSetAddRandomLastBits/lastBits_32-2,-5.382286544059428e-05,0.0001338087372048655,-0.40223730202452873,0.68846310910048,False,-0.0003196572769692216,0.00021201154608803304,1000.0
BenchmarkFilterAdd/maxItems=10000000-2_BenchmarkQueueThroughputSerial/block-size-100-2,5.3814895459642414e-05,0.00019959327192587895,0.2696227930950856,0.7880676827285625,False,-0.0003427119763712653,0.00045034176729055015,1000.0
BenchmarkAppendDecimalToFloat/Integers-2_BenchmarkMapAddNoAllocs/items_100000-2,5.381446452260665e-05,0.0001495870496231863,0.359753499104145,0.7198742681908157,False,-0.0002433663185827687,0.00035099524762798197,1000.0
BenchmarkAppendDecimalToFloat/Zeros-2_BenchmarkIntersectNoOverlap/items_10000000-2,-5.379288351085877e-05,9.948038563251785e-05,-0.5407385905154263,0.5900235863900763,False,-0.00025142803294637484,0.00014384226592465733,1000.0
BenchmarkAppendLowercase/ascii-some-uppercase-2_BenchmarkGraphiteMatchTemplateMatch/match-long-2,-5.376952633484502e-05,0.00012853272361542685,-0.4183333615159731,0.6766999364980706,False,-0.0003091222159889275,0.00020158316331923744,1000.0
BenchmarkIntersectFullOverlap/items_10000-2_BenchmarkUnionFullOverlap/items_1000-2,-5.3765556721663864e-05,8.994844678596815e-05,-0.5977374667691452,0.5515162165050957,False,-0.00023246384592719442,0.0001249327324838667,1000.0
BenchmarkMapHasMiss/items_10000000-2_BenchmarkParseStream-2,5.3719132148031374e-05,0.0002005632302720118,0.267841378876753,0.789434306536441,False,-0.00034473473123468166,0.0004521729955307444,1000.0
BenchmarkBitmapForEachSetBit/one-set-bit-clear-2_BenchmarkBlockStreamReaderRowsWorstCase-2,-5.37168313321072e-05,4.2553093878484526e-05,-1.2623484319495561,0.21008470700184861,False,-0.00013825597956866975,3.082231690445535e-05,1000.0
BenchmarkAppendFloatToDecimal/RealFloat-2_BenchmarkIfExpression/equal___name__:_middle-2,-5.3709440525860294e-05,0.00013116971881059434,-0.4094652410089811,0.6831711610433049,False,-0.00031430098139814016,0.00020688210034641957,1000.0
BenchmarkIntersectPartialOverlap/items_100000-2_bench-fast-queue-throughput-serial-100000,5.3702044622002655e-05,0.00010542969841395094,0.5093635420557796,0.6117440844289903,False,-0.00015575245305107004,0.00026315654229507534,1000.0
BenchmarkIfExpression/equal___name__:_last-2_BenchmarkIntersectPartialOverlap/items_10000000-2,5.369623483844618e-05,0.00015682353714707543,0.3423990799804986,0.7328489206958223,False,-0.00025786109379476017,0.0003652535634716525,1000.0
BenchmarkMatchRegexPrefixDotPlusMatchUnoptimized-2_created,-5.3680897002633054e-05,9.595922595941228e-05,-0.5594136099569871,0.577268995005576,False,-0.0002443206481618375,0.00013695885415657139,1000.0
BenchmarkIntersectNoOverlap/items_10000000-2_BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-100000-2,-5.3641911390543584e-05,0.00018015915892016728,-0.2977473458027941,0.7665822355553019,False,-0.000411559525691844,0.0003042757029107568,1000.0
BenchmarkBlockStreamReaderBlocksBestCase-2_BenchmarkUnmarshalUint64-2,-5.3597879033302984e-05,0.00011693022580378135,-0.45837488694535394,0.6477880503938012,False,-0.0002859001816764181,0.00017870442360981217,1000.0
BenchmarkIntersectNoOverlap/items_1000-2_BenchmarkParseProtobufRequest/scopes_1/rows_100/attributes_10-2,5.358440256490604e-05,0.00013278267513929388,0.40354965366298007,0.687501106301615,False,-0.0002102115575808682,0.00031738036271068026,1000.0
BenchmarkIntersectPartialOverlap/items_1000-2_BenchmarkIntersectPartialOverlap/items_1000000-2,-5.3576724129776544e-05,0.00027155419686768814,-0.1972966161001048,0.8440403251152215,False,-0.0005930665334680713,0.0004859130852085183,1000.0
BenchmarkMapAddReuse/items_100000-2_BenchmarkUnmarshalGaugeArray-2,-5.356694488166338e-05,0.0001913041942985034,-0.2800092547792218,0.7801129708086766,False,-0.0004336261172243469,0.0003264922274610202,1000.0
BenchmarkBlockStreamReaderBlocksBestCase-2_bench-fast-queue-throughput-serial-100000,-5.3543403554846236e-05,0.000128086099966271,-0.41802665214215945,0.6769233464769147,False,-0.00030800879737587455,0.00020092199026618205,1000.0
BenchmarkIntersectNoOverlap/items_10000000-2_BenchmarkUnionNoOverlap/items_1000000-2,-5.354102667983381e-05,8.298540791088634e-05,-0.6451860396628851,0.5204480031787362,False,-0.00021840602382630872,0.00011132397046664108,1000.0
BenchmarkIntersectFullOverlap/items_10000-2_bench-fast-queue-throughput-serial-10000,-5.348705003587804e-05,0.0001059524760978001,-0.5048211425139936,0.6149183337320265,False,-0.00026398013682390196,0.0001570060367521459,1000.0
BenchmarkFilterHasMiss/maxItems=100000-2_BenchmarkUnionNoOverlap/items_10000000-2,5.348175922518517e-05,0.00018507698207514273,0.28897034426177937,0.7732686367135877,False,-0.00031420596913378843,0.0004211694875841588,1000.0
BenchmarkDeduplicatorPush-2_BenchmarkUnionNoOverlap/items_1000-2,-5.3481165903910223e-05,0.00011704448306792523,-0.4569302584973025,0.6488221380100025,False,-0.00028601046054479046,0.00017904812873697004,1000.0
BenchmarkLogRowsMustAdd-2_BenchmarkQueueThroughputConcurrent/block-size-1000000-2,5.344704860007949e-05,0.0001694021398002421,0.315503975705997,0.7531094638276128,False,-0.0002830998696818019,0.00038999396688196093,1000.0
BenchmarkIntersectNoOverlap/items_1000000-2_BenchmarkUnmarshalInt64Array-2,5.344292076584033e-05,0.00013310566352412535,0.4015074892448421,0.6889983110606384,False,-0.00021099471218102167,0.0003178805537127023,1000.0
bench-fast-queue-throughput-serial-10000_created,-5.344160822124658e-05,9.671344000851807e-05,-0.5525768519508736,0.5819230006477731,False,-0.0002455797372300506,0.00013869652078755745,1000.0
BenchmarkFilterAdd/maxItems=1000000-2_BenchmarkSetAddRandomLastBits/lastBits_20-2,5.342186178412675e-05,0.00018739629071366077,0.28507427538016056,0.7762422234452668,False,-0.00031887357799902495,0.00042571730156727846,1000.0
BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-1000000-2_BenchmarkMarshalVarUint64s/up-to-(1<<14)-1-2,-5.342014258459725e-05,0.0002467741489240942,-0.21647381955323397,0.8291083485830429,False,-0.0005436800615559352,0.0004368397763867407,1000.0
BenchmarkDeduplicateSamples/minScrapeInterval=10s-2_BenchmarkLogRowsMustAdd-2,-5.3413450512458175e-05,0.00010818026561398905,-0.4937448638095334,0.6226891903959931,False,-0.00026833243001434144,0.00016150552898942512,1000.0
BenchmarkAppendDecimalToFloat/Integers-2_bench-fast-queue-throughput-serial-1,-5.330354911234223e-05,0.0001457597858467643,-0.3656944801522944,0.7154511841016256,False,-0.0003428808047125422,0.00023627370648785775,1000.0
BenchmarkAddMulti/items_100-2_BenchmarkMapAddWithAllocs/items_1000000-2,-5.3258860819246624e-05,0.00018906986464766902,-0.28168878693859706,0.7788288333274578,False,-0.00042887914732907793,0.00032236142569058474,1000.0
BenchmarkFilterHasMiss/maxItems=100000-2_BenchmarkIfExpression/equal___name__:_middle-2,5.323538148968421e-05,0.00011008190043191259,0.48359795098751174,0.6298457582246658,False,-0.0001654615274906836,0.00027193229047005205,1000.0
BenchmarkIfExpression/equal___name__:_last-2_BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-1000000-2,5.317797206160638e-05,0.00015086257232817512,0.3524928101181187,0.725292840834403,False,-0.0002465368595278598,0.0003528928036510726,1000.0
BenchmarkGraphiteMatchTemplateMatch/match-long-2_BenchmarkUnmarshalGaugeArray-2,5.314485946915068e-05,0.00016038851520631587,0.3313507790803335,0.7411498407239537,False,-0.00026549492031251615,0.0003717846392508175,1000.0
BenchmarkIntersectPartialOverlap/items_1000-2_BenchmarkMapHasMiss/items_100000-2,-5.313527558241567e-05,0.00021024539491783825,-0.2527297951195573,0.8010533540923936,False,-0.0004708244489658942,0.00036455389780106287,1000.0
BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-10000000-2_BenchmarkUnionNoOverlap/items_10000000-2,-5.3106141214809814e-05,0.00011923442242463502,-0.4453926989781565,0.657105478266459,False,-0.0002899861326213506,0.00018377385019173096,1000.0
BenchmarkIfExpression/equal___name__:_last-2_BenchmarkMapAddReuse/items_10000000-2,5.3101236667740214e-05,0.0001537176350346954,0.3454466148646823,0.7305647471234147,False,-0.00025228567531288264,0.00035848814864836306,1000.0
BenchmarkIfExpression/equal___name__:_middle-2_BenchmarkUnionPartialOverlap/items_1000-2,-5.304756743961547e-05,0.00013892008353850587,-0.3818567199818286,0.7034677683090835,False,-0.0003290365605980056,0.0002229414257187747,1000.0
BenchmarkBlock_MustInitFromRows/rowsPerBlock_1-2_BenchmarkFilterHasMiss/maxItems=1000000-2,-5.3030485356987306e-05,0.00012958803303936872,-0.409223630556046,0.6833478028653912,False,-0.00031047973137617984,0.0002044187606622052,1000.0
BenchmarkDedupAggr/samplesPerPush_10000-2_BenchmarkMapAddReuse/items_100000-2,-5.3022629692841606e-05,0.00014495344866419742,-0.3657907430383052,0.715379595419106,False,-0.00034099795574121317,0.00023495269635552996,1000.0
BenchmarkParseStream-2_BenchmarkUnionNoOverlap/items_10000000-2,-5.297646496255087e-05,0.00010618017018886467,-0.49892993078011305,0.6190460758415228,False,-0.0002639219058043615,0.00015796897587925973,1000.0
BenchmarkAppendDecimalToFloat/Zeros-2_BenchmarkBitmapForEachSetBit/one-set-bit-clear-2,-5.295713557909748e-05,0.00014342260718667126,-0.36923841100009624,0.7128173195404008,False,-0.00033789117783821447,0.0002319769066800195,1000.0
BenchmarkIntersectFullOverlap/items_10000-2_BenchmarkSanitizeLabelName-2,-5.295233539339328e-05,9.748307698502114e-05,-0.543195157878836,0.5883382896273044,False,-0.0002466194825890002,0.00014071481180221362,1000.0
BenchmarkGraphiteMatchTemplateMatch/match-long-2_BenchmarkMapAddReuse/items_1000000-2,5.292152422202171e-05,0.00018055843602194412,0.2930991505464187,0.7701211081405742,False,-0.0003057893237320647,0.0004116323721761082,1000.0
BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-100-2_bench-fast-queue-throughput-serial-1000000,-5.2909664865550396e-05,0.0001416896856525986,-0.3734193115176837,0.709714529535168,False,-0.00033440095603188793,0.00022858162630078716,1000.0
BenchmarkFilterHasHit/maxItems=10000000-2_BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-1-2,-5.289765425675899e-05,0.00012440357274284613,-0.4252100891515665,0.6716984908940455,False,-0.00030004706499756057,0.00019425175648404256,1000.0
BenchmarkMapHasHit/items_1000000-2_BenchmarkUnionFullOverlap/items_10000-2,5.28329989176901e-05,0.0002831488697601212,0.1865908875513058,0.8524013681960456,False,-0.0005096916518637896,0.0006153576496991697,1000.0
BenchmarkMarshalGaugeArray-2_BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-1000000-2,5.283080400328493e-05,0.00034603449501334943,0.1526749638103184,0.8789963714437288,False,-0.0006346271174450212,0.0007402887254515911,1000.0
BenchmarkIfExpression/equal___name__:_last-2_BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-10000000-2,5.282669123550529e-05,0.00017319390681857887,0.3050147213945662,0.7610592011205994,False,-0.00029125323404598604,0.00039690661651699656,1000.0
BenchmarkMapHasMiss/items_10000000-2_BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-0-2,5.282342378151005e-05,0.00022133956432878818,0.23865332861613325,0.8119169803208708,False,-0.0003869062535209572,0.0004925531010839773,1000.0
BenchmarkFilterHasMiss/maxItems=1000000-2_BenchmarkUnionFullOverlap/items_10000000-2,5.280536520946544e-05,0.00020483661319461866,0.25779261034400225,0.7971555107749531,False,-0.0003541383192282689,0.0004597490496471998,1000.0
BenchmarkLogRowsMustAdd-2_BenchmarkMarshalDeltaConstArray-2,-5.280125952924746e-05,0.00010044250101736899,-0.5256864275026049,0.6003989606692784,False,-0.0002523478191050667,0.00014674530004657178,1000.0
BenchmarkIsAutoMetricMiss-2_BenchmarkUnionFullOverlap/items_10000000-2,-5.2736822959908944e-05,6.848352815512513e-05,-0.7700658009390577,0.4432774746340358,False,-0.0001887913048032657,8.331765888344782e-05,1000.0
BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-100000-2_BenchmarkUnionNoOverlap/items_1000000-2,5.273107526247868e-05,0.0001615337029699873,0.3264400821188135,0.7448493185581135,False,-0.00026818381989359964,0.000373645970418557,1000.0
BenchmarkBitmapForEachSetBit/one-set-bit-clear-2_BenchmarkUnionNoOverlap/items_10000-2,5.263577531502176e-05,0.0002241675198141547,0.23480553899449513,0.8148930581395368,False,-0.00039271212915246675,0.0004979836797825102,1000.0
BenchmarkQueueThroughputConcurrent/block-size-10000-2_created,-5.256601794950378e-05,0.00012519541853795918,-0.41987173782693804,0.6755798055334062,False,-0.0003012885685716198,0.0001961565326726122,1000.0
BenchmarkBitmapForEachSetBit/one-set-bit-clear-2_created,-5.2565806015804646e-05,8.669659602860952e-05,-0.6063191454305559,0.5458291537352089,False,-0.00022480372611152256,0.00011967211407991326,1000.0
BenchmarkParseProtobufRequest/streams_10/rows_100/labels_10-2_bench-fast-queue-throughput-concurrent-10000,-5.2530070402993765e-05,4.355043247506845e-05,-1.2061894088667418,0.2309057097381699,False,-0.0001390506058378508,3.399046503186328e-05,1000.0
BenchmarkQueueThroughputConcurrent/block-size-1000000-2_created,-5.251180323308691e-05,0.00015320006108694262,-0.3427662029670205,0.7325736285091773,False,-0.0003568704642287778,0.00025184685776260396,1000.0
BenchmarkBlockStreamReaderRowsWorstCase-2_BenchmarkUnionFullOverlap/items_100000-2,-5.250769965107079e-05,0.00013389251418383035,-0.39216307178293264,0.6958648660652926,False,-0.0003185085487709046,0.00021349314946876303,1000.0
BenchmarkIntersectPartialOverlap/items_1000000-2_BenchmarkSetAddRandomLastBits/lastBits_20-2,-5.239879486554845e-05,0.00015501974609896126,-0.3380136800901363,0.7361400653720849,False,-0.000360372577746717,0.0002555749880156201,1000.0
BenchmarkAppendDecimalToFloat/Zeros-2_BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-10000-2,-5.237507297137631e-05,8.619978584912208e-05,-0.6076009639171248,0.5449822397386299,False,-0.00022362599293194405,0.00011887584698919142,1000.0
BenchmarkUnmarshalInt64NearestDelta2-2_created,-5.235891071600959e-05,9.566882781194832e-05,-0.5472933233689141,0.5855318397415341,False,-0.00024242173526897986,0.00013770391383696067,1000.0
BenchmarkAdd/items_1000-2_BenchmarkIfExpression/equal___name__:_last-2,5.227047066349845e-05,0.0001646767868890537,0.3174125002737283,0.7516658347603153,False,-0.0002748887092938845,0.0003794296506208814,1000.0
BenchmarkMapAddNoAllocs/items_100000-2_BenchmarkUnmarshalUint64-2,5.224910701496782e-05,0.00017821479374196666,0.2931805262509137,0.7700591111692737,False,-0.0003018056864889705,0.00040630390051890614,1000.0
BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-1000000-2_BenchmarkUnionNoOverlap/items_10000000-2,5.22299631759589e-05,0.00020374413563545638,0.2563507558784903,0.7982650703363573,False,-0.00035254332390869753,0.00045700325026061533,1000.0
BenchmarkMapAddWithAllocs/items_1000000-2_BenchmarkUnionPartialOverlap/items_1000-2,-5.221584583113648e-05,0.00022820779872577277,-0.22880833224232602,0.8195370098703761,False,-0.000505590469549679,0.00040115877788740595,1000.0
BenchmarkIntersectPartialOverlap/items_1000-2_BenchmarkPromInstantUnmarshal/Instant_std+fastjson-2,-5.219347537303155e-05,0.00022039569343974217,-0.23681712903932778,0.813336849500786,False,-0.0004900479884105197,0.0003856610376644566,1000.0
BenchmarkAppendDecimalToFloat/Zeros-2_BenchmarkIfExpression/equal___name__:_middle-2,-5.2185340210505474e-05,9.444667098271267e-05,-0.5525376349162945,0.5819497483184627,False,-0.00023982013690608601,0.00013544945648507508,1000.0
BenchmarkIfExpression/equal___name__:_middle-2_BenchmarkMapAddReuse/items_100000-2,-5.211323175244806e-05,0.0001089191202313496,-0.4784580672498729,0.6334844754123361,False,-0.00026850007491192293,0.00016427361140702683,1000.0
BenchmarkAppendDecimalToFloat/RealFloat-2_BenchmarkFilterHasHit/maxItems=100000-2,-5.209664772913645e-05,0.00016005432563587533,-0.3254935317878048,0.7455630945964249,False,-0.0003700725015994403,0.0002658792061411674,1000.0
BenchmarkAddMulti/items_1-2_BenchmarkLabelsCompressorCompress-2,-5.2040182462174665e-05,6.936458806348018e-05,-0.7502413539102865,0.4550662398844726,False,-0.00018984504359429518,8.576467866994586e-05,1000.0
BenchmarkMapAddNoAllocs/items_10000000-2_BenchmarkMapAddWithAllocs/items_10000000-2,-5.203055300798783e-05,0.00024602740114876,-0.21148275665655494,0.8329887436949892,False,-0.0005408069271857421,0.0004367458211697665,1000.0
BenchmarkDedupAggr/samplesPerPush_10000-2_BenchmarkLabelsCompressorCompress-2,5.2015058386990585e-05,8.273253630280332e-05,0.6287134507349571,0.5311291106168963,False,-0.00011234756517363898,0.00021637768194762016,1000.0
BenchmarkAdd/items_1000-2_BenchmarkIntersectPartialOverlap/items_1000-2,-5.197335220441344e-05,0.0001240100163806581,-0.4191060828899282,0.6761372072920723,False,-0.00029834089454012407,0.00019439419013129718,1000.0
BenchmarkLabelsCompressorCompress-2_BenchmarkQueueThroughputConcurrent/block-size-10000-2,-5.191097259728685e-05,0.00019706428722608536,-0.26342151248202117,0.7928278735201242,False,-0.00044341357491128533,0.00033959162971671165,1000.0
BenchmarkBlockStreamReaderBlocksBestCase-2_BenchmarkDeduplicatorPush-2,-5.188495800119684e-05,9.299968122823963e-05,-0.5579046865102782,0.5782946345328769,False,-0.00023664505699090658,0.00013287514098851293,1000.0
BenchmarkAddMulti/items_10-2_BenchmarkCacheGet-2,-5.1871528981891654e-05,0.0001249220536490493,-0.4152311578835977,0.6789609409789943,False,-0.0003000509925388881,0.0001963079345751048,1000.0
BenchmarkParseProtobufRequest/scopes_1/rows_100/attributes_10-2_BenchmarkUnionPartialOverlap/items_10000000-2,-5.185623613092449e-05,0.00037265250396100456,-0.13915440143225463,0.8896390532751952,False,-0.0007921954782797621,0.0006884830060179132,1000.0
BenchmarkUnionNoOverlap/items_10000000-2_bench-fast-queue-throughput-serial-1000000,-5.179352053995067e-05,0.0001527771426561369,-0.33901354377679993,0.7353892540808186,False,-0.0003553119802563654,0.0002517249391764641,1000.0
BenchmarkIntersectPartialOverlap/items_100000-2_BenchmarkUnionNoOverlap/items_1000-2,5.175324746457031e-05,7.620204049114017e-05,0.6791582893451198,0.49878047689504357,False,-9.96354063288555e-05,0.00020314190125799613,1000.0
BenchmarkMapHasMiss/items_10000000-2_BenchmarkUnionNoOverlap/items_1000000-2,5.175111613486743e-05,0.000208071441031185,0.24871801665040208,0.8041455935250169,False,-0.0003616191184093331,0.000465121350679068,1000.0
BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-100000-2_BenchmarkMarshalVarUint64s/up-to-(1<<14)-1-2,-5.1711643627508325e-05,0.00018883173697352993,-0.2738503837136083,0.7848271194659999,False,-0.0004268588479496905,0.0003234355606946739,1000.0
BenchmarkFilterAdd/maxItems=10000000-2_BenchmarkMatchRegexPrefixDotPlusMatchUnoptimized-2,5.170959997155042e-05,6.340997616949691e-05,0.8154805141911581,0.41695022672338367,False,-7.426538531102169e-05,0.0001776845852541225,1000.0
BenchmarkAppendLowercase/ascii-some-uppercase-2_BenchmarkPromInstantUnmarshal/Instant_std+fastjson-2,5.167479105565863e-05,0.00017996636875874779,0.28713582105404806,0.774668376676457,False,-0.0003058598119402515,0.0004092093940515687,1000.0
BenchmarkMapAddWithAllocs/items_1000000-2_bench-fast-queue-throughput-serial-100000,5.167065698856044e-05,0.0002517667191146547,0.20523227680871353,0.837854125894302,False,-0.00044850787407304073,0.0005518491880501616,1000.0
BenchmarkBlock_MustInitFromRows/rowsPerBlock_1-2_BenchmarkMatchRegexPrefixDotPlusMatchUnoptimized-2,-5.166694033433592e-05,6.144878739318825e-05,-0.8408130172486257,0.4026810468690788,False,-0.00017374568180550165,7.041180113682982e-05,1000.0
BenchmarkIfExpression/equal___name__:_middle-2_BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-1000-2,-5.1660722820230506e-05,0.00021127978416388214,-0.24451332636803122,0.8073898744149879,False,-0.0004714048909840022,0.0003680834453435412,1000.0
BenchmarkFilterHasHit/maxItems=10000000-2_BenchmarkFilterHasMiss/maxItems=10000000-2,5.1628931959148215e-05,0.00023208417201386297,0.2224577898231866,0.8244615891738345,False,-0.0004094467838811072,0.0005127046477994036,1000.0
